"date","day","nonmembers","faculty_staff","community_members","alumni","students","pe_staff","student_offterm","other","total","weekend","covid","closed","day_after_closed","finals_week","dead_week"
"2020-12-13","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2020-12-14","Monday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-15","Tuesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-16","Wednesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-17","Thursday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-18","Friday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-19","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2020-12-20","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2020-12-21","Monday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-22","Tuesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-23","Wednesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-24","Thursday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-25","Friday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-26","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2020-12-27","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2020-12-28","Monday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-29","Tuesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-30","Wednesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2020-12-31","Thursday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-01-01","Friday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-01-02","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-01-03","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-01-04","Monday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-01-05","Tuesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-01-06","Wednesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-01-07","Thursday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-01-08","Friday",0,0,0,0,1,1,0,0,2,0,1,0,1,0,0
"2021-01-09","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-01-10","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-01-11","Monday",0,0,0,0,268,0,0,1,269,0,1,0,1,0,0
"2021-01-12","Tuesday",0,0,0,0,343,1,0,2,346,0,1,0,0,0,0
"2021-01-13","Wednesday",0,0,0,0,255,0,0,0,255,0,1,0,0,0,0
"2021-01-14","Thursday",1,0,0,0,352,1,0,0,354,0,1,0,0,0,0
"2021-01-15","Friday",0,0,0,0,240,1,0,0,241,0,1,0,0,0,0
"2021-01-16","Saturday",0,0,0,0,158,0,0,0,158,1,1,0,0,0,0
"2021-01-17","Sunday",0,0,0,0,146,0,0,0,146,1,1,0,0,0,0
"2021-01-18","Monday",0,0,0,0,222,0,0,1,223,0,1,0,0,0,0
"2021-01-19","Tuesday",1,0,0,0,323,2,0,2,328,0,1,0,0,0,0
"2021-01-20","Wednesday",0,0,0,0,290,0,0,1,291,0,1,0,0,0,0
"2021-01-21","Thursday",0,0,0,0,383,2,0,0,385,0,1,0,0,0,0
"2021-01-22","Friday",0,0,0,0,274,1,0,0,275,0,1,0,0,0,0
"2021-01-23","Saturday",0,0,0,0,169,0,0,0,169,1,1,0,0,0,0
"2021-01-24","Sunday",0,0,0,0,142,0,0,0,142,1,1,0,0,0,0
"2021-01-25","Monday",0,0,0,0,336,0,0,1,337,0,1,0,0,0,0
"2021-01-26","Tuesday",1,0,0,0,360,3,0,1,365,0,1,0,0,0,0
"2021-01-27","Wednesday",0,0,0,0,313,1,0,1,315,0,1,0,0,0,0
"2021-01-28","Thursday",1,0,0,0,404,2,0,0,407,0,1,0,0,0,0
"2021-01-29","Friday",0,0,0,0,284,1,0,0,285,0,1,0,0,0,0
"2021-01-30","Saturday",0,0,0,0,182,0,0,0,182,1,1,0,0,0,0
"2021-01-31","Sunday",0,0,0,0,190,0,0,0,190,1,1,0,0,0,0
"2021-02-01","Monday",0,0,0,0,306,1,0,1,308,0,1,0,0,0,0
"2021-02-02","Tuesday",1,0,0,0,435,3,0,1,440,0,1,0,0,0,0
"2021-02-03","Wednesday",0,0,0,0,417,0,0,1,418,0,1,0,0,0,0
"2021-02-04","Thursday",0,0,0,0,436,3,0,1,440,0,1,0,0,0,0
"2021-02-05","Friday",0,0,0,0,327,2,0,0,329,0,1,0,0,0,0
"2021-02-06","Saturday",0,0,0,0,203,0,0,0,203,1,1,0,0,0,0
"2021-02-07","Sunday",0,0,0,0,156,0,0,0,156,1,1,0,0,0,0
"2021-02-08","Monday",0,0,0,0,347,1,0,1,349,0,1,0,0,0,0
"2021-02-09","Tuesday",1,0,0,0,399,3,0,2,405,0,1,0,0,0,0
"2021-02-10","Wednesday",0,0,0,0,359,1,0,1,361,0,1,0,0,0,0
"2021-02-11","Thursday",1,0,0,0,403,4,0,1,409,0,1,0,0,0,0
"2021-02-12","Friday",0,0,0,0,292,5,0,0,297,0,1,0,0,0,0
"2021-02-13","Saturday",0,0,0,0,231,0,0,0,231,1,1,0,0,0,0
"2021-02-14","Sunday",0,0,0,0,148,0,0,0,148,1,1,0,0,0,0
"2021-02-15","Monday",0,0,0,0,343,1,0,1,345,0,1,0,0,0,0
"2021-02-16","Tuesday",1,0,0,0,393,2,0,2,398,0,1,0,0,0,0
"2021-02-17","Wednesday",0,0,0,0,379,1,0,1,381,0,1,0,0,0,0
"2021-02-18","Thursday",0,0,0,0,395,2,0,2,399,0,1,0,0,0,0
"2021-02-19","Friday",0,0,0,0,321,1,0,0,322,0,1,0,0,0,0
"2021-02-20","Saturday",0,0,0,0,228,1,0,0,229,1,1,0,0,0,0
"2021-02-21","Sunday",0,0,0,0,168,0,0,0,168,1,1,0,0,0,0
"2021-02-22","Monday",0,0,0,0,380,1,0,1,382,0,1,0,0,0,0
"2021-02-23","Tuesday",0,0,0,0,427,4,0,3,434,0,1,0,0,0,0
"2021-02-24","Wednesday",0,0,0,0,375,1,0,1,377,0,1,0,0,0,0
"2021-02-25","Thursday",0,0,0,0,427,3,0,2,432,0,1,0,0,0,0
"2021-02-26","Friday",0,0,0,0,11,0,0,0,11,0,1,0,0,0,0
"2021-02-27","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-02-28","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-03-01","Monday",0,0,0,0,932,1,0,1,934,0,1,0,1,0,0
"2021-03-02","Tuesday",0,0,0,0,976,2,0,2,980,0,1,0,0,0,0
"2021-03-03","Wednesday",0,0,0,0,971,1,0,1,973,0,1,0,0,0,0
"2021-03-04","Thursday",0,0,0,0,982,1,0,2,985,0,1,0,0,0,0
"2021-03-05","Friday",0,0,0,0,860,3,0,0,863,0,1,0,0,0,0
"2021-03-06","Saturday",0,0,0,0,436,0,0,0,436,1,1,0,0,0,0
"2021-03-07","Sunday",0,0,0,0,390,0,0,0,390,1,1,0,0,0,0
"2021-03-08","Monday",0,0,0,0,1045,2,0,1,1048,0,1,0,0,0,1
"2021-03-09","Tuesday",0,0,0,0,1074,3,0,3,1080,0,1,0,0,0,1
"2021-03-10","Wednesday",1,0,0,0,1034,3,0,1,1039,0,1,0,0,0,1
"2021-03-11","Thursday",0,0,0,0,1023,3,0,2,1028,0,1,0,0,0,1
"2021-03-12","Friday",0,0,0,0,809,2,1,1,813,0,1,0,0,0,1
"2021-03-13","Saturday",1,0,0,0,447,0,0,0,448,1,1,0,0,0,1
"2021-03-14","Sunday",0,0,0,0,476,2,0,0,478,1,1,0,0,0,1
"2021-03-15","Monday",0,0,0,0,960,1,1,1,963,0,1,0,0,1,0
"2021-03-16","Tuesday",0,0,0,0,819,0,0,2,821,0,1,0,0,1,0
"2021-03-17","Wednesday",0,0,0,0,702,0,0,1,703,0,1,0,0,1,0
"2021-03-18","Thursday",0,0,0,0,500,2,0,1,503,0,1,0,0,1,0
"2021-03-19","Friday",0,0,0,0,396,0,0,1,397,0,1,0,0,1,0
"2021-03-20","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-03-21","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-03-22","Monday",0,0,0,0,162,1,0,0,163,0,1,0,1,0,0
"2021-03-23","Tuesday",0,0,0,0,195,1,0,1,197,0,1,0,0,0,0
"2021-03-24","Wednesday",0,0,0,0,193,0,0,0,193,0,1,0,0,0,0
"2021-03-25","Thursday",0,0,0,0,183,1,0,1,185,0,1,0,0,0,0
"2021-03-26","Friday",0,0,0,0,211,0,0,0,211,0,1,0,0,0,0
"2021-03-27","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-03-28","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-03-29","Monday",0,0,0,0,1255,4,0,0,1259,0,1,0,1,0,0
"2021-03-30","Tuesday",0,0,0,0,1358,4,0,1,1363,0,1,0,0,0,0
"2021-03-31","Wednesday",0,0,0,0,1302,5,0,1,1308,0,1,0,0,0,0
"2021-04-01","Thursday",0,0,0,0,1264,9,0,1,1274,0,1,0,0,0,0
"2021-04-02","Friday",0,0,0,0,1019,2,0,3,1024,0,1,0,0,0,0
"2021-04-03","Saturday",0,0,0,0,532,0,0,0,532,1,1,0,0,0,0
"2021-04-04","Sunday",0,0,0,0,501,0,0,0,501,1,1,0,0,0,0
"2021-04-05","Monday",0,0,0,0,1582,2,2,3,1589,0,1,0,0,0,0
"2021-04-06","Tuesday",0,0,0,0,1626,4,3,3,1636,0,1,0,0,0,0
"2021-04-07","Wednesday",0,0,0,0,1663,2,5,1,1671,0,1,0,0,0,0
"2021-04-08","Thursday",0,0,0,0,1516,6,4,2,1528,0,1,0,0,0,0
"2021-04-09","Friday",0,0,0,0,1142,0,2,2,1146,0,1,0,0,0,0
"2021-04-10","Saturday",0,0,0,0,612,0,3,0,615,1,1,0,0,0,0
"2021-04-11","Sunday",0,0,0,0,527,0,0,0,527,1,1,0,0,0,0
"2021-04-12","Monday",0,0,0,0,1686,4,2,3,1695,0,1,0,0,0,0
"2021-04-13","Tuesday",0,0,0,0,1692,5,2,3,1702,0,1,0,0,0,0
"2021-04-14","Wednesday",0,0,0,0,1607,3,4,3,1617,0,1,0,0,0,0
"2021-04-15","Thursday",0,0,0,0,1443,2,2,1,1448,0,1,0,0,0,0
"2021-04-16","Friday",0,0,0,0,1092,2,2,4,1100,0,1,0,0,0,0
"2021-04-17","Saturday",0,0,0,0,485,1,2,0,488,1,1,0,0,0,0
"2021-04-18","Sunday",0,0,0,0,465,3,3,0,471,1,1,0,0,0,0
"2021-04-19","Monday",0,0,0,0,1587,4,5,3,1599,0,1,0,0,0,0
"2021-04-20","Tuesday",0,0,0,0,1607,2,4,3,1616,0,1,0,0,0,0
"2021-04-21","Wednesday",0,0,0,0,1466,2,1,1,1470,0,1,0,0,0,0
"2021-04-22","Thursday",0,0,0,0,1319,6,4,1,1330,0,1,0,0,0,0
"2021-04-23","Friday",0,0,0,0,959,1,3,2,965,0,1,0,0,0,0
"2021-04-24","Saturday",0,0,0,0,587,0,1,0,588,1,1,0,0,0,0
"2021-04-25","Sunday",0,0,0,0,520,0,3,0,523,1,1,0,0,0,0
"2021-04-26","Monday",0,0,0,0,1378,5,3,3,1389,0,1,0,0,0,0
"2021-04-27","Tuesday",0,0,0,0,1390,3,6,3,1402,0,1,0,0,0,0
"2021-04-28","Wednesday",0,0,0,0,1249,3,3,3,1258,0,1,0,0,0,0
"2021-04-29","Thursday",0,0,0,0,1192,4,5,2,1203,0,1,0,0,0,0
"2021-04-30","Friday",0,0,0,0,252,1,0,1,254,0,1,0,0,0,0
"2021-05-01","Saturday",0,0,0,0,214,0,1,0,215,1,1,0,0,0,0
"2021-05-02","Sunday",0,0,0,0,224,0,1,0,225,1,1,0,0,0,0
"2021-05-03","Monday",0,0,0,0,567,2,1,2,572,0,1,0,0,0,0
"2021-05-04","Tuesday",0,0,0,0,631,1,1,3,636,0,1,0,0,0,0
"2021-05-05","Wednesday",0,0,0,0,598,1,1,1,601,0,1,0,0,0,0
"2021-05-06","Thursday",0,0,0,0,524,3,2,2,531,0,1,0,0,0,0
"2021-05-07","Friday",0,0,0,0,612,1,3,3,619,0,1,0,0,0,0
"2021-05-08","Saturday",0,0,0,0,473,0,1,0,474,1,1,0,0,0,0
"2021-05-09","Sunday",0,0,0,0,410,0,1,0,411,1,1,0,0,0,0
"2021-05-10","Monday",0,0,0,0,1208,3,3,4,1218,0,1,0,0,0,0
"2021-05-11","Tuesday",0,0,0,0,1284,3,4,3,1294,0,1,0,0,0,0
"2021-05-12","Wednesday",1,0,0,0,1200,4,4,3,1212,0,1,0,0,0,0
"2021-05-13","Thursday",0,0,0,0,1058,2,3,3,1066,0,1,0,0,0,0
"2021-05-14","Friday",0,0,0,0,847,1,2,3,853,0,1,0,0,0,0
"2021-05-15","Saturday",0,0,0,0,416,0,2,0,418,1,1,0,0,0,0
"2021-05-16","Sunday",0,0,0,0,435,0,2,0,437,1,1,0,0,0,0
"2021-05-17","Monday",0,0,0,0,1268,1,7,4,1280,0,1,0,0,0,0
"2021-05-18","Tuesday",0,0,0,0,1326,2,4,2,1334,0,1,0,0,0,0
"2021-05-19","Wednesday",0,0,0,0,1238,1,4,2,1245,0,1,0,0,0,0
"2021-05-20","Thursday",0,0,0,0,1128,2,4,2,1136,0,1,0,0,0,0
"2021-05-21","Friday",0,0,0,0,800,2,2,2,806,0,1,0,0,0,0
"2021-05-22","Saturday",0,0,0,0,473,1,1,0,475,1,1,0,0,0,0
"2021-05-23","Sunday",0,0,0,0,420,0,1,0,421,1,1,0,0,0,0
"2021-05-24","Monday",0,0,0,0,1251,2,2,3,1258,0,1,0,0,0,0
"2021-05-25","Tuesday",0,0,0,0,1324,3,3,3,1333,0,1,0,0,0,0
"2021-05-26","Wednesday",0,0,0,0,1291,2,4,4,1301,0,1,0,0,0,0
"2021-05-27","Thursday",0,0,0,0,1115,5,4,2,1126,0,1,0,0,0,0
"2021-05-28","Friday",0,0,0,0,872,2,4,3,881,0,1,0,0,0,0
"2021-05-29","Saturday",0,0,0,0,407,0,2,0,409,1,1,0,0,0,0
"2021-05-30","Sunday",0,0,0,0,363,1,2,3,369,1,1,0,0,0,0
"2021-05-31","Monday",0,0,0,0,598,0,5,1,604,0,1,0,0,0,1
"2021-06-01","Tuesday",0,0,0,0,1102,4,6,2,1114,0,1,0,0,0,1
"2021-06-02","Wednesday",0,0,0,0,1133,2,2,2,1139,0,1,0,0,0,1
"2021-06-03","Thursday",0,0,0,0,1048,4,4,2,1058,0,1,0,0,0,1
"2021-06-04","Friday",0,0,0,0,775,1,2,4,782,0,1,0,0,0,1
"2021-06-05","Saturday",0,0,0,0,454,0,3,1,458,1,1,0,0,0,1
"2021-06-06","Sunday",0,0,0,0,365,1,2,2,370,1,1,0,0,0,1
"2021-06-07","Monday",0,0,0,0,836,5,3,4,848,0,1,0,0,1,0
"2021-06-08","Tuesday",0,0,0,0,766,1,2,3,772,0,1,0,0,1,0
"2021-06-09","Wednesday",0,0,0,0,635,1,3,4,643,0,1,0,0,1,0
"2021-06-10","Thursday",0,0,0,0,386,1,3,3,393,0,1,0,0,1,0
"2021-06-11","Friday",0,0,0,0,337,0,2,0,339,0,1,0,0,1,0
"2021-06-12","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-06-13","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-06-14","Monday",1,15,9,3,111,12,37,1,189,0,1,0,1,0,0
"2021-06-15","Tuesday",0,16,8,4,103,11,59,3,204,0,1,0,0,0,0
"2021-06-16","Wednesday",0,11,10,5,116,12,77,1,232,0,1,0,0,0,0
"2021-06-17","Thursday",0,14,7,5,100,16,56,1,199,0,1,0,0,0,0
"2021-06-18","Friday",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2021-06-19","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-06-20","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-06-21","Monday",0,18,13,3,140,15,99,5,293,0,1,0,1,0,0
"2021-06-22","Tuesday",0,21,12,5,158,17,103,5,321,0,1,0,0,0,0
"2021-06-23","Wednesday",0,22,13,4,139,13,105,2,298,0,1,0,0,0,0
"2021-06-24","Thursday",0,16,8,7,128,13,97,5,274,0,1,0,0,0,0
"2021-06-25","Friday",0,18,9,3,126,12,82,2,252,0,1,0,0,0,0
"2021-06-26","Saturday",0,2,15,6,44,1,28,1,97,1,1,0,0,0,0
"2021-06-27","Sunday",0,5,6,2,32,2,32,2,81,1,1,0,0,0,0
"2021-06-28","Monday",0,18,17,5,146,7,124,7,324,0,1,0,0,0,0
"2021-06-29","Tuesday",0,23,15,8,141,12,131,7,337,0,1,0,0,0,0
"2021-06-30","Wednesday",0,20,14,4,134,15,122,2,311,0,1,0,0,0,0
"2021-07-01","Thursday",0,16,10,8,115,14,106,5,274,0,1,0,0,0,0
"2021-07-02","Friday",0,19,14,9,98,10,94,4,248,0,1,0,0,0,0
"2021-07-03","Saturday",0,7,7,7,43,2,55,2,123,1,1,0,0,0,0
"2021-07-04","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-07-05","Monday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-07-06","Tuesday",3,24,17,11,150,15,159,7,386,0,1,0,1,0,0
"2021-07-07","Wednesday",0,18,13,6,160,12,136,3,348,0,1,0,0,0,0
"2021-07-08","Thursday",1,20,11,10,152,13,134,5,346,0,1,0,0,0,0
"2021-07-09","Friday",0,19,16,4,119,11,117,6,292,0,1,0,0,0,0
"2021-07-10","Saturday",1,7,12,5,59,5,61,1,151,1,1,0,0,0,0
"2021-07-11","Sunday",1,4,9,6,53,4,50,1,128,1,1,0,0,0,0
"2021-07-12","Monday",1,26,14,11,180,20,148,8,408,0,1,0,0,0,0
"2021-07-13","Tuesday",1,25,18,12,170,15,143,9,393,0,1,0,0,0,0
"2021-07-14","Wednesday",2,16,15,12,178,8,146,7,384,0,1,0,0,0,0
"2021-07-15","Thursday",1,21,16,8,152,12,123,4,337,0,1,0,0,0,0
"2021-07-16","Friday",2,19,17,6,149,12,122,5,332,0,1,0,0,0,0
"2021-07-17","Saturday",0,6,9,11,81,6,59,4,176,1,1,0,0,0,0
"2021-07-18","Sunday",0,6,10,8,63,3,58,5,153,1,1,0,0,0,0
"2021-07-19","Monday",2,29,20,13,187,21,148,12,432,0,1,0,0,0,0
"2021-07-20","Tuesday",3,30,21,14,192,14,137,8,419,0,1,0,0,0,0
"2021-07-21","Wednesday",1,32,15,12,186,12,153,7,418,0,1,0,0,0,0
"2021-07-22","Thursday",2,23,12,14,158,12,124,7,352,0,1,0,0,0,0
"2021-07-23","Friday",7,20,13,11,131,9,124,6,321,0,1,0,0,0,0
"2021-07-24","Saturday",3,10,12,10,59,5,55,3,157,1,1,0,0,0,0
"2021-07-25","Sunday",3,6,13,6,64,2,53,3,150,1,1,0,0,0,0
"2021-07-26","Monday",3,33,24,18,191,7,143,7,426,0,1,0,0,0,0
"2021-07-27","Tuesday",4,19,23,11,200,13,140,4,414,0,1,0,0,0,0
"2021-07-28","Wednesday",2,23,19,16,190,9,142,7,408,0,1,0,0,0,0
"2021-07-29","Thursday",3,28,17,8,175,12,122,8,373,0,1,0,0,0,0
"2021-07-30","Friday",2,22,14,17,123,5,107,5,295,0,1,0,0,0,0
"2021-07-31","Saturday",4,10,11,5,66,4,57,2,159,1,1,0,0,0,0
"2021-08-01","Sunday",0,9,13,9,50,2,56,3,142,1,1,0,0,0,0
"2021-08-02","Monday",5,28,22,13,159,8,150,9,394,0,1,0,0,0,0
"2021-08-03","Tuesday",5,25,15,14,159,4,152,5,379,0,1,0,0,0,0
"2021-08-04","Wednesday",6,23,22,13,154,7,142,7,374,0,1,0,0,0,0
"2021-08-05","Thursday",6,21,16,12,144,10,112,7,328,0,1,0,0,0,0
"2021-08-06","Friday",4,17,29,10,128,6,114,7,315,0,1,0,0,0,0
"2021-08-07","Saturday",1,7,12,8,66,1,49,3,147,1,1,0,0,0,0
"2021-08-08","Sunday",2,7,11,7,65,7,56,4,159,1,1,0,0,0,0
"2021-08-09","Monday",1,22,25,18,161,8,149,9,393,0,1,0,0,0,0
"2021-08-10","Tuesday",4,16,23,12,159,11,137,10,372,0,1,0,0,0,0
"2021-08-11","Wednesday",5,23,21,18,155,11,145,7,385,0,1,0,0,0,0
"2021-08-12","Thursday",4,23,23,12,147,8,117,6,340,0,1,0,0,0,0
"2021-08-13","Friday",2,19,23,18,134,4,99,5,304,0,1,0,0,0,0
"2021-08-14","Saturday",4,9,14,10,75,2,35,1,150,1,1,0,0,0,0
"2021-08-15","Sunday",7,9,12,8,58,4,44,4,146,1,1,0,0,0,0
"2021-08-16","Monday",6,24,28,11,158,5,136,9,377,0,1,0,0,0,0
"2021-08-17","Tuesday",8,18,20,17,161,6,139,9,378,0,1,0,0,0,0
"2021-08-18","Wednesday",8,22,19,14,162,6,126,4,361,0,1,0,0,0,0
"2021-08-19","Thursday",6,20,20,17,149,9,109,8,338,0,1,0,0,0,0
"2021-08-20","Friday",6,16,17,8,130,4,91,4,276,0,1,0,0,0,0
"2021-08-21","Saturday",2,5,12,9,73,2,51,2,156,1,1,0,0,0,0
"2021-08-22","Sunday",7,6,14,4,58,2,51,4,146,1,1,0,0,0,0
"2021-08-23","Monday",6,21,27,17,185,8,134,6,404,0,1,0,0,0,0
"2021-08-24","Tuesday",5,23,20,14,183,7,128,7,387,0,1,0,0,0,0
"2021-08-25","Wednesday",6,19,26,15,178,10,117,7,378,0,1,0,0,0,0
"2021-08-26","Thursday",7,19,21,16,171,8,110,6,358,0,1,0,0,0,0
"2021-08-27","Friday",8,23,17,11,146,9,110,7,331,0,1,0,0,0,0
"2021-08-28","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-08-29","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-08-30","Monday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-08-31","Tuesday",0,0,0,0,0,4,0,0,4,0,1,1,1,0,0
"2021-09-01","Wednesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-09-02","Thursday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-09-03","Friday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-09-04","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-09-05","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-09-06","Monday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-09-07","Tuesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-09-08","Wednesday",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"2021-09-09","Thursday",0,0,0,0,1,2,0,0,3,0,1,0,1,0,0
"2021-09-10","Friday",0,0,0,0,0,5,0,0,5,0,1,1,0,0,0
"2021-09-11","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-09-12","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-09-13","Monday",3,23,14,14,209,6,97,7,373,0,1,0,1,0,0
"2021-09-14","Tuesday",0,22,18,13,395,12,89,1,550,0,1,0,0,0,0
"2021-09-15","Wednesday",1,28,13,11,478,9,89,5,634,0,1,0,0,0,0
"2021-09-16","Thursday",4,23,11,9,478,12,97,4,638,0,1,0,0,0,0
"2021-09-17","Friday",2,29,10,11,492,10,73,6,633,0,1,0,0,0,0
"2021-09-18","Saturday",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
"2021-09-19","Sunday",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
"2021-09-20","Monday",4,37,14,7,1117,13,1,10,1203,0,1,0,1,0,0
"2021-09-21","Tuesday",5,43,8,11,1261,18,4,7,1357,0,1,0,0,0,0
"2021-09-22","Wednesday",1,36,11,14,1298,10,2,9,1381,0,1,0,0,0,0
"2021-09-23","Thursday",5,25,5,8,1351,12,2,9,1417,0,1,0,0,0,0
"2021-09-24","Friday",1,35,11,13,2222,16,1,9,2308,0,1,0,0,0,0
"2021-09-25","Saturday",1,14,8,5,1204,1,0,3,1236,1,1,0,0,0,0
"2021-09-26","Sunday",3,14,9,9,1600,9,3,6,1653,1,1,0,0,0,0
"2021-09-27","Monday",2,54,17,18,4188,18,5,17,4319,0,0,0,0,0,0
"2021-09-28","Tuesday",5,52,22,21,3768,27,6,10,3911,0,0,0,0,0,0
"2021-09-29","Wednesday",1,53,23,22,3595,18,6,13,3731,0,0,0,0,0,0
"2021-09-30","Thursday",4,49,31,21,3226,16,4,15,3366,0,0,0,0,0,0
"2021-10-01","Friday",5,49,28,19,2346,0,1,10,2458,0,0,0,0,0,0
"2021-10-02","Saturday",2,15,22,6,1261,0,2,6,1314,1,0,0,0,0,0
"2021-10-03","Sunday",5,14,14,8,1426,0,2,6,1475,1,0,0,0,0,0
"2021-10-04","Monday",5,54,37,25,3789,2,8,15,3935,0,0,0,0,0,0
"2021-10-05","Tuesday",8,63,31,20,3377,3,5,12,3519,0,0,0,0,0,0
"2021-10-06","Wednesday",4,61,33,32,3256,5,11,20,3422,0,0,0,0,0,0
"2021-10-07","Thursday",3,48,29,20,2753,1,11,18,2883,0,0,0,0,0,0
"2021-10-08","Friday",5,47,24,25,1963,0,3,10,2077,0,0,0,0,0,0
"2021-10-09","Saturday",1,21,21,7,1265,2,6,9,1332,1,0,0,0,0,0
"2021-10-10","Sunday",7,26,12,12,1119,1,7,4,1188,1,0,0,0,0,0
"2021-10-11","Monday",6,64,45,25,3244,2,9,17,3412,0,0,0,0,0,0
"2021-10-12","Tuesday",5,54,40,28,2999,4,10,12,3152,0,0,0,0,0,0
"2021-10-13","Wednesday",11,62,42,31,2792,1,5,18,2962,0,0,0,0,0,0
"2021-10-14","Thursday",8,49,44,24,2699,4,8,18,2854,0,0,0,0,0,0
"2021-10-15","Friday",4,53,28,16,1485,2,3,12,1603,0,0,0,0,0,0
"2021-10-16","Saturday",1,14,29,12,1161,0,3,8,1228,1,0,0,0,0,0
"2021-10-17","Sunday",8,20,21,9,1025,1,6,5,1095,1,0,0,0,0,0
"2021-10-18","Monday",5,69,45,23,3289,3,7,18,3459,0,0,0,0,0,0
"2021-10-19","Tuesday",5,60,36,32,3126,4,8,15,3286,0,0,0,0,0,0
"2021-10-20","Wednesday",8,68,40,27,3004,5,7,19,3178,0,0,0,0,0,0
"2021-10-21","Thursday",6,56,37,21,2631,1,6,13,2771,0,0,0,0,0,0
"2021-10-22","Friday",6,54,25,21,1899,3,6,11,2025,0,0,0,0,0,0
"2021-10-23","Saturday",4,15,22,7,1189,0,6,12,1255,1,0,0,0,0,0
"2021-10-24","Sunday",15,21,16,14,1078,1,1,12,1158,1,0,0,0,0,0
"2021-10-25","Monday",12,65,42,22,3187,3,6,19,3356,0,0,0,0,0,0
"2021-10-26","Tuesday",5,53,33,23,3062,4,10,15,3205,0,0,0,0,0,0
"2021-10-27","Wednesday",13,55,36,21,2938,2,8,21,3094,0,0,0,0,0,0
"2021-10-28","Thursday",8,43,29,19,2499,3,8,12,2621,0,0,0,0,0,0
